nodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
11,1587.9899999999996,1174.9409999999996,353.59800000000007,1283.6709999999996,1341.169,804.475,786.1339999999999,1280.3209999999997,512.7600000000001,1602.1869999999994,,1509.374,1218.589,1177.255,1009.228,2267.765,2210.027,733.5680000000001,1893.703,1789.8689999999992,258.89400000000006,1228.854,1121.651,1740.1660000000002,692.216,1884.457,392.5659999999999,735.5500000000001,639.1900000000002,895.9460000000003,917.8780000000002,1143.989,1365.283,2291.126,2233.908,1658.7220000000002,679.94,9308.982999999998,893.375,571.0319999999999,2148.358,2567.4370000000013,1857.809,2704.327,1175.7380000000005,3231.51,645.266,2310.3060000000005,1367.0000000000002,5753.837000000001,1573.495,212.011,190.19600000000003,329.253,1079.116,884.7340000000003,818.377,1445.1750000000004,158.88,844.1789999999999,850.9160000000002,789.654,1220.915,1734.36,1446.6319999999998,1072.7790000000002,962.5220000000004,2112.78,4007.523,2006.847,472.31500000000005,1619.7510000000002,2027.851,1091.6250000000002,3964.935,1690.043,1243.461,1244.91,1220.915,1342.3099999999995,1294.5469999999998,625.015,122.426,1779.734,736.508,776.7170000000002,2094.7670000000003,1972.901,349.285,928.015,708.0010000000001,570.0670000000001,1098.254,383.438,1028.751,1791.6489999999997,1787.6389999999997,1655.3829999999996,1428.347,1342.356,294.17,1294.744,1645.9619999999995,407.595,1408.925,1509.374,661.4780000000001,1285.191000000001,755.3930000000001,1247.263,1318.262,1481.5859999999998,558.527,816.4830000000001,1553.5040000000004,626.8789999999999,472.178,1290.88,622.1419999999999,737.8580000000001,1148.426,910.6180000000002,1748.8970000000006,1493.8009999999997,2946.001,1708.5589999999993,463.015,1198.763,1053.505,2251.3859999999995,687.7520000000002,667.4510000000001,989.2480000000002,1121.651,657.543,1339.04,836.3030000000002,1022.5510000000002,1531.898,1342.38,1244.91,3104.8540000000003,1671.7789999999998,472.178,167.209,2153.546,2069.279,1508.43,1580.517,1787.6389999999997,1280.321,420.601,2519.0080000000007,1017.465,1024.8760000000002,1476.017,1577.094,1112.2620000000002
12,2104.665,828.0520000000001,1414.959,364.625,1753.76,985.1560000000002,723.2400000000001,361.275,1376.928,1447.9830000000002,1509.374,,299.646,626.761,583.289,2274.563,2216.8250000000003,979.465,3291.974,3356.038,1205.3049999999998,1641.4449999999997,1647.7849999999996,1120.6980000000003,2101.158,1891.2550000000003,1115.8480000000002,977.483,1101.015,1308.5369999999996,1330.4689999999998,1556.5799999999997,468.86,1656.7910000000004,2240.706,2281.4120000000003,1180.185,9931.673,823.441,968.759,2771.0480000000007,3190.1270000000013,2480.499,1599.385,2106.119,3854.200000000001,1333.0769999999998,1675.9710000000005,959.0409999999998,5119.502000000001,1580.293,1610.5469999999996,1680.885,1240.314,430.258,1017.942,2227.3190000000004,810.84,1692.5989999999997,1054.527,710.1829999999999,719.72,1633.506,948.146,550.209,1589.454,1479.197,2735.4700000000007,4415.527999999999,2013.645,1881.257,2451.8050000000003,951.092,1586.2089999999998,4587.625000000001,2216.1769999999988,1769.5949999999996,1667.126,1633.506,423.264,2459.71,1516.1310000000003,1613.1149999999998,2402.4240000000004,1149.099,1198.9329999999998,989.826,3362.163,1431.3309999999997,1873.347000000001,1120.592,957.369,1510.8449999999996,1465.4839999999997,1651.441,3428.472,3424.4619999999995,3187.418,531.924,1340.15,1520.6849999999995,810.106,3177.997,1898.284,149.519,0.0,2263.5019999999995,1707.4070000000008,1167.984,1659.8539999999998,292.872,2690.2310000000007,1357.5129999999997,1439.1730000000002,2176.194,1314.6899999999998,1434.7859999999998,1393.7870000000005,1309.9529999999995,1150.4489999999998,1561.0169999999996,1323.2089999999998,762.2589999999999,1652.1370000000002,1844.7430000000004,3240.594,1863.741000000001,1512.069,1587.213,2258.184,870.447,1897.543,1700.9990000000005,1647.7849999999996,1822.8559999999995,1751.631,1248.8939999999998,1435.1419999999998,1538.696,1965.07,1667.126,2470.519,3203.813999999999,1434.7859999999998,1696.7519999999995,2160.344,992.52,1837.99,1587.315,3424.4619999999995,361.275,1313.2869999999998,3141.698000000001,1430.0559999999998,1437.467,1473.811,1583.892,1529.401
13,1813.88,539.3009999999999,1124.174,98.357,1462.975,694.3710000000001,432.455,95.007,1086.143,1216.118,1218.589,299.646,,388.26499999999993,292.504,2389.5709999999995,2331.833,688.6800000000001,3001.189,3065.253,914.52,1350.66,1356.9999999999995,977.49,1810.3730000000005,2006.263,825.0629999999999,686.6980000000001,810.2299999999998,1017.752,1039.684,1265.7949999999998,202.34500000000003,1513.5830000000003,2355.713999999999,1990.627,889.4000000000001,9640.888,532.656,677.9739999999999,2480.263,2899.342000000002,2189.714,1530.1999999999998,1815.3340000000007,3563.415000000001,1042.2919999999997,1532.7630000000004,720.545,4976.294,1695.301,1319.7619999999995,1390.0999999999992,949.529,139.47299999999998,727.1570000000002,1936.534,667.632,1401.814,763.7420000000001,419.398,428.935,1342.721,857.432,283.694,1298.6690000000003,1188.4120000000005,2444.685,4129.329000000001,2128.653,1590.4720000000002,2161.0200000000004,994.712,1295.424,4296.840000000001,1925.392,1478.8099999999995,1376.341,1342.721,156.99599999999998,2168.925,1225.3460000000002,1322.329999999999,2111.639,858.3139999999997,908.1479999999998,1033.446,3071.378,1140.5459999999998,1582.5620000000006,829.8069999999998,666.584,1220.0599999999995,1174.6989999999998,1360.6560000000002,3137.687,3133.677,2896.633,265.40900000000005,1464.1619999999998,1229.9,571.6099999999999,2887.212,1607.4989999999991,199.197,299.646,1972.717,1416.6220000000008,877.1989999999998,1369.069,106.972,2399.4460000000004,1066.7279999999998,1148.388,1885.4090000000003,1023.9049999999996,1144.001,1412.686,1019.1679999999998,859.6639999999998,1270.2319999999995,1032.424,805.8789999999998,1615.6069999999995,1775.5580000000002,2949.809,1572.956,1221.284,1296.428,2373.192,579.6619999999999,1606.7579999999998,1410.2140000000004,1356.9999999999995,1532.0709999999997,1460.846,958.109,1144.357,1653.7039999999995,1674.285,1376.341,2327.311,2913.028999999999,1144.001,1405.967,2275.352,1036.14,1630.236,1702.323,3133.677,95.007,1022.5019999999996,2850.913000000001,1139.271,1146.682,1597.823,1698.9,1238.616
14,2045.6990000000008,446.242,1263.6699999999998,486.622,1602.4709999999998,601.312,571.951,483.272,1225.639,938.3950000000002,1177.255,626.761,388.26499999999993,,168.02700000000002,1837.007,1779.2690000000002,828.176,3140.685,3013.272,916.751,1105.26,1263.9409999999991,611.11,1717.3140000000008,1453.6990000000003,935.433,826.1940000000001,949.726,1157.2479999999998,1179.1799999999998,1100.9610000000002,590.6100000000001,1147.2029999999995,1803.1500000000003,2130.1230000000005,796.3409999999999,9780.383999999998,507.266,768.0289999999999,2619.759000000001,3038.8380000000016,2329.21,1163.82,1954.8300000000008,3702.9110000000014,1181.788,1166.3829999999998,420.331,4609.914,1142.7370000000003,1370.581,1348.7659999999998,856.4699999999999,323.092,866.6530000000001,1843.4750000000004,301.252,1317.45,670.6829999999999,326.339,568.431,1482.217,510.59,671.9590000000001,1438.1650000000002,1327.908,2584.181000000001,3977.972,1576.089,1497.4130000000005,2300.5160000000005,768.795,1434.9199999999998,4436.336,1832.332999999999,1385.750999999999,1515.837,1482.217,545.261,2075.8659999999995,1364.8420000000003,1280.9959999999996,2251.135,997.8099999999998,1047.6439999999998,807.5289999999999,3210.8740000000003,1280.042,1722.058000000001,969.303,806.08,1148.6460000000002,1314.195,1500.1520000000005,3018.023,3014.0129999999995,2785.8680000000013,653.6740000000001,902.5940000000002,1136.841,190.269,2776.447000000001,1587.7010000000005,510.078,626.7610000000001,1879.6579999999992,1556.1180000000008,1016.695,1016.481,390.905,2538.942000000001,1206.224,1287.8840000000002,2024.9050000000004,1163.401,1283.497,956.231,1158.664,999.16,1105.398,1171.9199999999998,604.9739999999999,1214.5810000000004,1409.1780000000003,2839.0440000000017,1479.8969999999997,1128.2249999999997,1203.3689999999997,1820.628,719.158,1513.6989999999994,1317.1549999999995,1263.9409999999991,1671.5669999999998,1600.342,1097.6049999999998,1283.8529999999998,1101.14,1813.781,1515.837,1960.931,2802.2640000000006,1283.497,1325.779,1722.788,810.223,1400.434,1149.7590000000002,3014.0129999999995,483.272,1161.998,2990.409000000001,1278.7669999999998,1286.178,1036.255,1146.3360000000002,1378.112
15,1785.3489999999997,278.215,1095.6429999999998,357.586,1434.4439999999995,433.285,403.924,354.236,1057.612,955.032,1009.228,583.289,292.504,168.02700000000002,,2004.549,1946.811,660.1490000000001,2972.658,2845.245,748.7239999999998,1322.1289999999997,1095.9139999999995,779.137,1549.2870000000005,1621.2410000000002,767.4059999999997,658.1670000000001,781.6989999999998,989.221,1011.153,1237.2639999999997,439.198,1315.23,1970.692,1962.096,628.3140000000001,9612.357,339.239,600.002,2451.732,2870.811000000001,2161.183,1331.8469999999998,1786.8030000000008,3534.884000000001,1013.761,1334.41,535.0640000000001,4777.941,1310.279,1202.554,1180.7389999999998,688.4429999999998,155.065,698.6260000000002,1675.448,469.279,1149.423,502.65600000000006,158.31199999999998,400.404,1314.1899999999998,678.3699999999999,520.547,1270.1380000000004,1159.8810000000003,2416.154,4100.798,1743.631,1329.386,2132.4890000000005,936.822,1266.8929999999998,4268.309,1664.3059999999994,1217.7239999999997,1347.81,1314.1899999999998,416.225,1907.839,1196.8150000000005,1112.9689999999996,2083.108,829.7829999999998,879.6169999999998,975.556,3042.847,1112.015,1554.0310000000006,801.2759999999998,638.053,1191.5289999999995,1146.168,1332.1250000000002,2849.996,2845.9859999999994,2617.841000000001,502.26200000000006,1070.136,968.814,358.29600000000005,2608.420000000001,1419.674,482.84,583.2890000000001,1711.6309999999996,1388.0910000000008,848.6679999999999,1340.5379999999998,370.686,2370.9150000000004,1038.197,1119.8570000000002,1856.8780000000004,995.3739999999998,1115.47,1384.1549999999995,990.6369999999998,831.1329999999998,1241.7009999999996,1003.893,773.0009999999999,1587.075999999999,1577.2050000000002,2671.0170000000007,1311.87,960.198,1035.342,1988.17,551.131,1345.6719999999998,1149.1280000000002,1095.9139999999995,1503.5399999999995,1432.3149999999998,929.578,1115.8259999999998,1268.6819999999998,1645.754,1347.81,2128.958,2634.237,1115.47,1157.752,1890.33,978.25,1601.705,1317.301,2845.9859999999994,354.236,993.9709999999998,2822.382000000001,1110.7399999999998,1118.1509999999998,1203.797,1313.878,1210.085
16,1090.4770000000003,2511.872999999999,2090.8350000000005,2454.653,971.226,2127.9210000000003,1957.116,2451.3029999999994,2052.804,2409.793,2267.765,2274.563,2389.5709999999995,1837.007,2004.549,,857.2210000000002,1594.349,3967.85,4031.914,2154.4749999999995,1003.746,3249.3430000000008,2082.5080000000003,2941.296,660.9590000000001,2051.9039999999995,1596.331,1739.4450000000002,1491.1049999999998,1242.9890000000005,1123.776,2536.265,2883.835,142.441,1745.9529999999995,2327.277,10019.901,2064.357,1973.361,2996.435000000001,2568.025000000001,2161.447,2296.384,2590.362,3215.6870000000004,2008.953,2800.211,2213.739,5898.801000000001,711.2860000000001,2286.423,2439.2759999999985,2208.539,2250.098,1835.546,3067.457,1772.65,2368.475,2491.516,2391.9700000000003,1960.636,1041.035,1326.417,2617.614,1400.2110000000002,1472.8330000000003,3078.546000000001,2180.7719999999995,450.619,2721.3949999999995,2606.775,1619.908,1815.0180000000005,3965.523,3817.735000000001,3371.1530000000007,1248.833,1041.035,2513.292,3543.6270000000004,2187.456,2371.505999999999,2181.379999999999,1457.537,1403.9690000000005,1686.824,4038.039,2107.207,2544.672,1568.782,1741.049,1171.461,2141.36,2097.657,4104.348,4100.338,3863.294,2599.329,934.413,2445.4389999999994,1983.1170000000004,3853.873,2656.674999999999,2208.71,2274.563000000001,2910.5579999999995,1289.114000000001,1512.3719999999998,1048.3,2489.244,3366.107000000001,2033.389,2110.4980000000005,1752.95,1990.566,2110.662,988.05,1985.829,1598.639,1128.213,1357.147,1579.398,777.332,2538.0579999999995,3916.47,2712.095,3113.6270000000004,3188.7710000000006,433.374,1721.364,2818.72,3140.5170000000003,3249.3430000000008,2498.732000000001,939.2,1431.462,1245.214,786.761,1529.773,1248.833,3098.589,3879.689999999999,2110.662,2372.628,531.2139999999999,1661.3360000000002,652.437,712.5100000000001,4100.338,2451.303,1989.163,2031.5530000000003,1365.704,1247.539,967.908,714.8850000000001,1344.063
17,1556.5100000000002,2454.135,2033.097,2396.9149999999995,1230.034,2070.1830000000004,1899.378,2393.565,1995.0660000000005,2352.055,2210.027,2216.8250000000003,2331.833,1779.2690000000002,1946.811,857.2210000000002,,1536.611,3910.112,3974.175999999999,2096.736999999999,1070.3369999999998,3191.6050000000005,2024.7700000000004,2883.5579999999995,365.2360000000001,1994.166,1538.5929999999998,1681.707,1433.367,1249.153,1066.038,2478.527,2826.097,999.662,2044.271,2269.539,10709.562,2006.619,1915.623,2795.195,3257.686,2450.404999999999,2238.646,2719.7059999999983,3661.386,1951.215,2742.473,2156.001,5783.081000000001,636.532,2228.684999999999,2381.537999999998,2150.8009999999995,2192.36,1777.8079999999998,3009.719,1714.912,2310.736999999999,2433.778,2334.232,1902.898,1299.843,1268.679,2559.876,1659.0190000000002,1731.6410000000003,2798.2809999999995,2617.665,871.143,2663.657,2797.7249999999995,1562.17,2073.826,4655.183999999999,3759.9970000000008,3313.4150000000004,1507.641,1299.843,2455.554,3485.8890000000006,2129.718,2313.767999999999,2372.3299999999995,1664.6419999999998,1716.6789999999996,1629.086,3980.301,2049.469,2486.934,1511.044,1683.3109999999997,1113.723,2083.6219999999994,2265.028,4046.609999999999,4042.599999999999,3805.555999999999,2541.5909999999994,876.675,2387.701,1925.3790000000004,3796.1349999999993,2598.936999999999,2150.9720000000007,2216.8250000000003,2852.82,1547.922000000001,1454.6339999999998,990.562,2431.5059999999994,3308.369,1975.651,2052.76,2022.746,1932.8279999999995,2052.923999999999,930.312,1928.091,1540.9009999999998,1070.475,1299.409,1521.66,725.392,2480.32,3858.731999999999,2654.357,3055.889,3131.0330000000004,1359.5139999999994,1663.626,2760.982,3082.7790000000005,3191.6050000000005,2440.994,1198.008,1373.724,1187.476,721.404,1788.581,1507.641,3040.851,3821.9519999999984,2052.923999999999,2314.8899999999994,1457.3539999999996,1603.5980000000002,911.245,660.5700000000002,4042.599999999999,2393.565,1931.4249999999995,2663.075,1307.966,1189.801,910.17,632.933,1602.871
18,1112.9500000000005,810.982,556.6380000000001,753.762,667.753,489.21600000000007,256.225,750.4119999999999,518.607,1487.799,733.5680000000001,979.465,688.6800000000001,828.176,660.1490000000001,1594.349,1536.611,,2433.653,2497.717,620.2780000000001,555.438,1566.4729999999993,1439.2860000000005,1407.0990000000004,1211.041,517.7070000000001,1982.0,205.248,222.53,244.462,470.573,835.374,1975.379,1560.492,1418.54,718.154,9068.801,363.466,364.238,1908.176,2327.255000000001,1617.6269999999995,2030.911,1243.2470000000003,2991.328,474.7560000000001,1994.559,1067.831,5633.328,900.079,752.2260000000002,905.0790000000004,674.3419999999999,549.207,241.197,1533.26,1129.428,834.2780000000002,882.3929999999998,691.0790000000001,259.745,547.4989999999999,1060.944,916.723,597.739,487.482,1872.598,3334.106999999999,1333.431,1187.198,1588.9329999999998,1354.435,723.3370000000001,3724.7529999999992,2134.864999999999,1688.2829999999992,632.8220000000001,547.4989999999999,812.4010000000001,2009.43,653.259,837.3090000000003,1539.5519999999997,188.183,240.22000000000003,1421.351,2503.842,573.0100000000001,1010.4749999999998,34.585,113.864,424.838,607.1630000000001,788.569,2570.1510000000003,2566.141,2329.0970000000007,898.438,668.9399999999998,911.242,995.575,2319.676000000001,1122.4780000000003,879.0160000000002,979.465,1376.361,673.1029999999998,81.977,573.847,788.3530000000001,1831.91,499.19200000000006,576.301,1313.322,456.369,576.4649999999999,617.4639999999999,451.63200000000006,64.44200000000001,475.01,237.202,1313.925,820.3850000000001,2272.584999999999,2382.273000000001,1177.898,1430.7569999999996,1505.9009999999996,1577.9699999999998,127.015,1284.523,1606.3199999999997,1566.4729999999993,964.535,665.6239999999998,162.887,349.135,858.4819999999999,1102.198,632.8220000000001,2833.1159999999995,2345.493,576.4649999999999,838.4310000000003,1480.1299999999997,1395.863,835.014,907.101,2566.141,750.412,454.96600000000007,2278.826,344.049,351.46,802.6009999999998,903.678,509.1790000000001
19,3486.452,2779.725,1915.559,3066.271,3041.2540000000004,2630.765,2568.734,3062.921,2050.8479999999995,2899.7819999999992,1893.703,3291.974,3001.189,3140.685,2972.658,3967.85,3910.112,2433.653,,295.696,2242.1270000000004,2928.9389999999994,2062.516,3037.7610000000013,1355.028,3584.541999999999,2388.302,2435.635,2366.88,2596.030999999999,2617.962999999999,2844.073999999999,3147.883,3823.9430000000016,3933.9929999999977,3295.7510000000007,2526.873000000001,9993.083,2675.9749999999995,2450.905,3274.4320000000016,3887.558000000002,3147.9790000000003,4404.411999999998,2067.859,4588.036000000002,2121.914,3843.1230000000014,3213.933000000002,7641.655000000001,3273.5799999999986,1885.729,1730.753,2176.1860000000006,2861.7159999999994,2674.849999999999,1250.3279999999995,3304.311000000001,1967.781,2448.963,2697.849000000001,2572.2539999999995,2920.999999999998,3434.444999999999,3229.2319999999995,2800.5639999999994,2690.307,2961.818,6248.971000000001,3706.9319999999984,1566.3170000000005,2445.626000000001,3727.935999999999,2711.704,5285.056000000003,2167.6389999999983,1880.858,2969.3760000000016,2920.999999999998,3124.9099999999994,1246.7069999999997,2165.4960000000005,1799.819,2940.531000000001,2436.5929999999994,2501.1830000000004,3794.852,370.757,1869.361,1951.898,2408.086,2352.6669999999995,2798.338999999999,1903.514,2608.361,297.167,293.157,192.117,3210.946999999999,3042.440999999999,2093.217000000001,3141.677000000002,260.51800000000003,1580.0230000000004,3191.524999999999,3291.9739999999983,1425.038,3009.6570000000024,2455.477999999999,2947.347999999999,3100.861999999999,1391.899,2096.615,2261.903,3290.9040000000005,2127.338,2010.266,2990.964999999999,2098.79,2437.943,2848.510999999999,2610.702999999999,3687.425999999998,3193.885999999999,4646.085999999999,253.546,1629.9430000000004,2284.2900000000004,2070.8140000000003,4181.412000000002,2470.3519999999994,1779.084,2147.662,2062.516,1647.314,3039.124999999998,2536.387999999999,2722.635999999999,3231.983,2962.4589999999994,2969.3760000000016,4637.671000000002,183.292,2010.266,1971.934,3853.631,3769.363999999999,3208.514999999999,3280.6019999999985,293.157,3062.921,2030.839,4200.836,2717.549999999999,2724.960999999999,3176.101999999999,3277.1789999999987,2866.334999999999
20,3550.516,2741.3050000000007,1979.6230000000007,3130.335,3105.318,2443.824,2632.798,3126.985,2114.9120000000007,2646.4450000000006,1789.8689999999992,3356.038,3065.253,3013.272,2845.245,4031.914,3974.175999999999,2497.717,295.696,,2028.8830000000005,2993.003,1809.179,2784.424000000001,1104.662,3648.6059999999993,2165.387,2499.699,2430.9440000000004,2660.095,2682.026999999999,2908.1379999999995,3211.947,3570.606000000001,3998.056999999998,3364.1980000000017,2319.289,10066.195,2740.039,2282.1210000000005,3342.879000000002,3956.005000000003,3216.4260000000013,3934.6400000000017,2134.8010000000004,4656.483000000003,2185.978,3589.786000000002,3203.017000000001,7388.318,3337.643999999999,1752.159,1593.304,1968.602,2925.78,2738.914,999.9620000000002,3050.9740000000006,1711.988,2241.3789999999995,2490.2650000000003,2636.318,2985.063999999999,3498.508999999999,3293.296,2864.628,2754.371,3030.265000000001,6317.418000000002,3770.995999999999,1301.7119999999998,2514.0730000000017,3791.999999999999,2775.768,5353.503000000003,1914.3019999999992,1627.5210000000002,3033.440000000002,2985.063999999999,3188.974,993.37,2229.56,1683.9550000000004,3008.978000000002,2500.657,2565.2470000000008,3858.915999999999,666.4530000000001,1933.425,2019.9830000000004,2472.15,2416.731,2862.403,1967.578,2672.425,335.51200000000006,331.50200000000007,130.421,3275.0109999999995,3106.504999999999,1885.6330000000005,3130.7610000000013,153.192,1372.439,3255.5889999999995,3356.037999999998,1174.672,3073.7210000000027,2519.5419999999995,3011.412,3164.9259999999995,1505.2159999999994,2160.679,2325.967,3359.351000000001,2191.402,2074.33,3055.028999999999,2162.854,2502.007,2912.575,2674.767,3584.914,3257.95,4179.998000000002,127.828,1422.3590000000002,2030.953,1817.477,4245.476000000002,2534.416,1528.718,1894.325,1809.179,1711.378,3103.188999999999,2600.452,2786.7,3296.047,3026.523,3033.440000000002,4384.334000000001,224.966,2074.33,1675.731,3917.695,3833.427999999999,3272.579,3344.665999999999,331.50200000000007,3126.985,2094.903,4269.283000000001,2781.613999999999,2789.024999999999,3240.166,3341.242999999999,2930.3989999999994
21,1474.6999999999994,914.4369999999996,363.22800000000007,979.602,1227.8789999999997,487.5540000000001,482.065,976.252,575.827,1341.683,258.89400000000006,1205.3049999999998,914.52,916.751,748.7239999999998,2154.4749999999995,2096.736999999999,620.2780000000001,2242.1270000000004,2028.8830000000005,,1115.5640000000003,1176.601,1479.6620000000005,929.593,1771.1670000000006,151.849,622.26,525.9000000000001,782.6560000000002,804.5880000000001,1030.6990000000003,1061.214,2030.622,2120.618,1545.4320000000002,419.4359999999999,9195.693,589.3059999999999,267.923,2035.068,2454.147000000001,1744.519,2591.0370000000003,1370.1390000000004,3118.2200000000003,531.976,2049.802,1106.496,5493.3330000000005,1460.2050000000004,452.22,430.405,68.74900000000001,775.0469999999999,646.135,1055.754,1184.671,399.089,583.675,590.4119999999999,485.5849999999999,1107.6249999999998,1621.0700000000004,1142.563,959.4890000000004,849.2320000000003,1999.49,3894.233,1893.557,709.6919999999999,1715.825,1914.5610000000004,978.3350000000004,3851.645,1744.9929999999997,1298.4109999999998,1131.62,1107.6249999999998,1038.241,1530.287,780.1510000000001,362.6350000000001,1666.444,623.2180000000001,663.4270000000002,1690.948,2312.3160000000003,418.14400000000006,1137.3670000000002,594.711,393.1950000000001,984.9640000000002,452.2970000000001,915.461,2030.663,2026.653,1895.592,1124.278,1229.0660000000005,349.11999999999995,1034.24,1886.171,647.804,1104.856,1205.305,898.855,1171.901000000001,642.1030000000001,1133.9730000000004,1014.193,1640.3839999999996,556.412,703.1930000000001,1440.2140000000004,513.589,633.685,1177.5900000000004,508.852,624.568,1035.1360000000002,797.3280000000001,1488.3930000000005,1380.511,2832.711,1948.768,700.3919999999999,1092.319,1108.455,2138.0959999999995,498.64,722.4010000000001,1044.198,1176.601,773.009,1225.7499999999998,723.0130000000001,909.261,1418.6080000000002,1229.09,1131.62,2844.35,1911.9880000000005,633.685,407.418,2040.256,1955.9890000000005,1395.14,1467.2270000000003,2026.653,976.252,375.198,2405.7180000000003,904.175,911.586,1362.7270000000003,1463.8040000000003,998.9720000000002
22,1212.438,1472.9619999999998,1051.9240000000002,1415.742,549.985,1089.0100000000002,918.2050000000002,1412.3919999999998,1013.893,1678.046,1228.854,1641.4449999999997,1350.66,1105.26,1322.1289999999997,1003.746,1070.3369999999998,555.438,2928.9389999999994,2993.003,1115.5640000000003,,2210.4320000000007,1350.7610000000004,1902.385,744.7669999999999,1012.9930000000002,557.4200000000001,700.5340000000001,452.1940000000001,601.9260000000002,84.86500000000001,1497.3539999999998,2152.0880000000006,969.889,1913.826,1288.366,9564.087,1025.446,934.45,2403.462,2822.541000000001,2112.913,1564.6370000000002,1738.5330000000008,3486.6140000000005,970.042,2068.4640000000004,1729.8109999999997,5167.054,433.805,1247.512,1400.3649999999996,1169.6280000000004,1211.187,796.6350000000002,2028.546,1040.903,1329.564,1452.6049999999998,1353.0589999999995,921.725,585.094,594.6700000000001,1578.7029999999995,871.027,982.7730000000004,2367.884,3269.039999999999,742.8280000000001,1682.4839999999997,2084.219,888.1610000000001,1218.6230000000005,4220.039,2778.824000000001,2332.2420000000006,719.6490000000001,585.094,1474.3809999999996,2504.7160000000003,1148.5450000000003,1332.5949999999991,2034.838,683.469,735.5060000000002,955.077,2999.128,1068.296,1505.7610000000006,529.8710000000001,702.138,132.55,1102.449,1283.8550000000002,3065.437,3061.427,2824.383,1560.418,202.666,1406.5279999999996,1251.37,2814.962,1617.7639999999994,1540.996,1641.445,1871.647,759.9299999999998,473.461,176.911,1450.333,2327.1960000000004,994.478,1071.5870000000002,1808.6080000000004,951.655,1071.751,256.303,946.918,559.7280000000001,89.302,318.23600000000005,847.651,259.134,1806.311,2877.559,1673.1839999999993,2074.7160000000003,2149.8600000000006,987.367,682.4530000000001,1779.809,2101.606,2210.4320000000007,1459.821,552.1140000000001,392.551,206.303,392.208,1597.4840000000002,719.6490000000001,2366.842,2840.778999999999,1071.751,1333.717,889.5269999999999,929.589,567.173,440.827,3061.427,1412.3919999999998,950.252,2442.975,326.793,208.628,336.327,437.404,724.7329999999997
