RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
33,30,158,300,Algoritmo Genetico Estacionario,7,True,"[9, 121, 47, 7, 117, 51, 89, 9]",66,6151.806,281.7323622047244,18.26763779527562,7,94.28571428571429,22.522715091705322
34,30,158,300,Algoritmo Memetico,7,True,"[9, 152, 7, 102, 51, 121, 122, 117, 9]",77,4217.161000000001,279.34332020997374,20.65667979002626,8,96.25,390.8730835914612
35,30,158,300,Greedy,8,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10418844223022461
36,30,158,300,GRASP,8,True,"[9, 144, 117, 25, 53, 152, 121, 89, 9]",80,4042.5359999999996,287.0516535433071,12.948346456692889,8,100.0,0.08379340171813965
37,30,158,300,Enfriamiento Simulado,8,True,"[9, 117, 144, 89, 152, 53, 104, 102, 9]",80,4243.46,288.9185039370079,11.081496062992073,8,100.0,0.26946425437927246
38,30,158,300,Algoritmo Genetico Estacionario,8,True,"[9, 117, 49, 45, 94, 122, 152, 9]",64,6104.049999999998,266.1056430446194,33.8943569553806,7,91.42857142857142,19.610419034957886
39,30,158,300,Algoritmo Memetico,8,True,"[9, 121, 51, 138, 53, 89, 144, 9]",69,3647.097,282.8621653543307,17.137834645669273,7,98.57142857142858,335.59361481666565
40,30,158,300,Greedy,9,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10556340217590332
41,30,158,300,GRASP,9,True,"[9, 25, 104, 53, 21, 121, 152, 9]",69,3997.8510000000006,264.4652362204724,35.53476377952762,7,98.57142857142858,0.06924819946289062
42,30,158,300,Enfriamiento Simulado,9,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,277.897375328084,22.102624671915976,8,100.0,0.23379015922546387
