osmid,y,x,highway,street_count,ref,geometry
7643999441,37.1838665,-3.6197305,,3,,POINT (-3.6197305 37.1838665)
7643999442,37.1831743,-3.6184505,,3,,POINT (-3.6184505 37.1831743)
7643999444,37.183223,-3.6184162,crossing,4,,POINT (-3.6184162 37.183223)
7643999446,37.1832768,-3.6183782,,3,,POINT (-3.6183782 37.1832768)
7643999451,37.1845493,-3.6192758,,3,,POINT (-3.6192758 37.1845493)
7643999453,37.1845956,-3.6192454,crossing,4,,POINT (-3.6192454 37.1845956)
7643999455,37.184644,-3.6192137,,3,,POINT (-3.6192137 37.184644)
7643999456,37.184288,-3.6186822,,3,,POINT (-3.6186822 37.184288)
7643999458,37.1843339,-3.6186495,crossing,4,,POINT (-3.6186495 37.1843339)
7643999460,37.1843866,-3.6186118,,3,,POINT (-3.6186118 37.1843866)
7643999461,37.1842211,-3.6185299,,3,,POINT (-3.6185299 37.1842211)
7643999463,37.1842675,-3.6184981,crossing,4,,POINT (-3.6184981 37.1842675)
7643999465,37.1843223,-3.6184604,,3,,POINT (-3.6184604 37.1843223)
7643999466,37.1838709,-3.6177343,,3,,POINT (-3.6177343 37.1838709)
7643999468,37.1839177,-3.6177014,crossing,4,,POINT (-3.6177014 37.1839177)
7643999470,37.1839676,-3.6176662,,3,,POINT (-3.6176662 37.1839676)
7643999473,37.1828455,-3.6178417,crossing,4,,POINT (-3.6178417 37.1828455)
7643999482,37.182835,-3.6155372,,3,,POINT (-3.6155372 37.182835)
7643999488,37.1838924,-3.6143665,,3,,POINT (-3.6143665 37.1838924)
7643999489,37.183954,-3.6144024,crossing,4,,POINT (-3.6144024 37.183954)
7643999490,37.1840119,-3.6144362,,3,,POINT (-3.6144362 37.1840119)
7643999493,37.1838397,-3.6142894,,3,,POINT (-3.6142894 37.1838397)
7643999494,37.1838695,-3.614209,crossing,4,,POINT (-3.614209 37.1838695)
7643999495,37.1839265,-3.6140553,,3,,POINT (-3.6140553 37.1839265)
7643999496,37.1838979,-3.6141326,crossing,4,,POINT (-3.6141326 37.1838979)
7643999500,37.1835841,-3.6147141,,3,,POINT (-3.6147141 37.1835841)
7643999504,37.1836739,-3.6143461,,1,,POINT (-3.6143461 37.1836739)
7643999505,37.1835512,-3.6146595,crossing,4,,POINT (-3.6146595 37.1835512)
7643999507,37.183014,-3.6152479,,3,,POINT (-3.6152479 37.183014)
7643999510,37.1830566,-3.6149267,,1,,POINT (-3.6149267 37.1830566)
7643999512,37.1829822,-3.6151895,crossing,4,,POINT (-3.6151895 37.1829822)
7643999516,37.1823697,-3.6158452,,3,,POINT (-3.6158452 37.1823697)
7643999518,37.182332,-3.6156068,,4,,POINT (-3.6156068 37.182332)
7643999520,37.1823895,-3.6155789,,1,,POINT (-3.6155789 37.1823895)
7643999522,37.182338,-3.6156279,,3,,POINT (-3.6156279 37.182338)
7643999523,37.1823934,-3.6158757,crossing,4,,POINT (-3.6158757 37.1823934)
7643999529,37.1822315,-3.6172247,crossing,4,,POINT (-3.6172247 37.1822315)
7643999533,37.1831356,-3.6166888,,3,,POINT (-3.6166888 37.1831356)
7643999536,37.1827233,-3.6160024,,3,,POINT (-3.6160024 37.1827233)
7643999538,37.1829033,-3.6158063,,3,,POINT (-3.6158063 37.1829033)
7643999539,37.1828439,-3.615697,,3,,POINT (-3.615697 37.1828439)
7643999540,37.1827973,-3.6156265,,3,,POINT (-3.6156265 37.1827973)
7643999543,37.1828125,-3.6155647,crossing,4,,POINT (-3.6155647 37.1828125)
7643999544,37.182602,-3.615861,,3,,POINT (-3.615861 37.182602)
7643999545,37.1826229,-3.615835,crossing,4,,POINT (-3.615835 37.1826229)
7643999546,37.1826491,-3.6157996,,3,,POINT (-3.6157996 37.1826491)
7643999547,37.1828452,-3.615524,,3,,POINT (-3.615524 37.1828452)
7643999548,37.1828237,-3.6154957,crossing,4,,POINT (-3.6154957 37.1828237)
7643999550,37.1822182,-3.6163224,,3,,POINT (-3.6163224 37.1822182)
7643999551,37.1818164,-3.6167494,,1,,POINT (-3.6167494 37.1818164)
7643999553,37.1818644,-3.6166984,,3,,POINT (-3.6166984 37.1818644)
7643999557,37.1819926,-3.6168749,,3,,POINT (-3.6168749 37.1819926)
7643999558,37.182529,-3.6174939,,3,,POINT (-3.6174939 37.182529)
7643999559,37.1825127,-3.6174757,crossing,4,,POINT (-3.6174757 37.1825127)
7643999560,37.1824963,-3.6174575,,3,,POINT (-3.6174575 37.1824963)
7643999561,37.1828681,-3.6157416,crossing,4,,POINT (-3.6157416 37.1828681)
7643999562,37.1827553,-3.6159675,,3,,POINT (-3.6159675 37.1827553)
7643999563,37.1827235,-3.6159154,crossing,4,,POINT (-3.6159154 37.1827235)
7643999564,37.1826969,-3.6158717,,3,,POINT (-3.6158717 37.1826969)
7643999577,37.1848225,-3.6168041,,3,,POINT (-3.6168041 37.1848225)
7643999579,37.1843898,-3.618558,,3,,POINT (-3.618558 37.1843898)
7643999580,37.1843686,-3.6185102,crossing,4,,POINT (-3.6185102 37.1843686)
7643999581,37.1843551,-3.6184798,,3,,POINT (-3.6184798 37.1843551)
7643999582,37.1850826,-3.6182242,,3,,POINT (-3.6182242 37.1850826)
7643999583,37.185073,-3.6181737,crossing,4,,POINT (-3.6181737 37.185073)
7643999584,37.1850673,-3.6181434,,3,,POINT (-3.6181434 37.1850673)
7643999585,37.1852644,-3.6168955,,3,,POINT (-3.6168955 37.1852644)
7643999586,37.1848763,-3.6167526,,3,,POINT (-3.6167526 37.1848763)
7643999589,37.1852765,-3.6169545,,3,,POINT (-3.6169545 37.1852765)
7643999590,37.1850404,-3.6175411,,3,,POINT (-3.6175411 37.1850404)
7643999591,37.1849405,-3.6170636,,3,,POINT (-3.6170636 37.1849405)
7643999592,37.1849281,-3.6170041,,3,,POINT (-3.6170041 37.1849281)
7643999593,37.1853928,-3.6175204,,3,,POINT (-3.6175204 37.1853928)
7643999594,37.1851036,-3.6176135,,3,,POINT (-3.6176135 37.1851036)
7643999595,37.1850509,-3.6175377,,3,,POINT (-3.6175377 37.1850509)
7643999596,37.1854511,-3.6178043,,3,,POINT (-3.6178043 37.1854511)
7643999597,37.1854401,-3.6177507,,3,,POINT (-3.6177507 37.1854401)
7643999598,37.1851618,-3.6178934,,3,,POINT (-3.6178934 37.1851618)
7643999599,37.1851513,-3.6178428,,3,,POINT (-3.6178428 37.1851513)
7643999600,37.1851664,-3.6181573,,3,,POINT (-3.6181573 37.1851664)
7643999601,37.1856157,-3.6186049,,3,,POINT (-3.6186049 37.1856157)
7643999602,37.1853296,-3.6186999,,3,,POINT (-3.6186999 37.1853296)
7643999603,37.1853207,-3.6186568,,3,,POINT (-3.6186568 37.1853207)
7643999604,37.1852185,-3.618166,,3,,POINT (-3.618166 37.1852185)
7643999605,37.185208,-3.6181152,,3,,POINT (-3.6181152 37.185208)
7643999606,37.185275,-3.6184375,,3,,POINT (-3.6184375 37.185275)
7643999607,37.1852639,-3.6183841,,3,,POINT (-3.6183841 37.1852639)
7643999608,37.1855625,-3.6183461,,3,,POINT (-3.6183461 37.1855625)
7643999609,37.1855507,-3.6182885,,3,,POINT (-3.6182885 37.1855507)
7643999610,37.1855063,-3.6180725,,3,,POINT (-3.6180725 37.1855063)
7643999611,37.185496,-3.6180225,,3,,POINT (-3.6180225 37.185496)
7643999612,37.1853401,-3.6187483,,4,,POINT (-3.6187483 37.1853401)
7643999614,37.1853988,-3.6189374,,3,,POINT (-3.6189374 37.1853988)
7643999616,37.1852989,-3.6189723,,3,,POINT (-3.6189723 37.1852989)
7643999618,37.1851932,-3.6166055,,3,,POINT (-3.6166055 37.1851932)
7643999619,37.1851398,-3.6163638,,3,,POINT (-3.6163638 37.1851398)
7643999620,37.185149,-3.6162109,,3,,POINT (-3.6162109 37.185149)
7643999621,37.184984,-3.6175585,,3,,POINT (-3.6175585 37.184984)
7643999622,37.1854335,-3.6174161,,3,,POINT (-3.6174161 37.1854335)
7643999623,37.1853936,-3.617428,crossing,4,,POINT (-3.617428 37.1853936)
7643999624,37.1853749,-3.6174335,,4,,POINT (-3.6174335 37.1853749)
7643999625,37.1856675,-3.6185473,,3,,POINT (-3.6185473 37.1856675)
7643999626,37.1856251,-3.6185611,crossing,4,,POINT (-3.6185611 37.1856251)
7643999627,37.1856079,-3.6185668,,4,,POINT (-3.6185668 37.1856079)
7643999629,37.183988,-3.6175798,,3,,POINT (-3.6175798 37.183988)
7643999630,37.1839598,-3.6175325,crossing,4,,POINT (-3.6175325 37.1839598)
7643999631,37.1839338,-3.6174887,,3,,POINT (-3.6174887 37.1839338)
7643999634,37.1830517,-3.618241,,3,,POINT (-3.618241 37.1830517)
7643999635,37.1830796,-3.6182104,crossing,4,,POINT (-3.6182104 37.1830796)
7643999636,37.1831383,-3.618146,,3,,POINT (-3.618146 37.1831383)
7643999637,37.1831265,-3.6184348,,3,,POINT (-3.6184348 37.1831265)
7643999638,37.1830825,-3.618379,crossing,4,,POINT (-3.618379 37.1830825)
7643999639,37.1830469,-3.618334,,3,,POINT (-3.618334 37.1830469)
7643999640,37.1831988,-3.6181743,,3,,POINT (-3.6181743 37.1831988)
7643999641,37.1832396,-3.6182315,crossing,4,,POINT (-3.6182315 37.1832396)
7643999642,37.1832757,-3.6182824,,3,,POINT (-3.6182824 37.1832757)
7643999644,37.1828782,-3.6186662,,3,,POINT (-3.6186662 37.1828782)
7643999645,37.1828445,-3.6186128,crossing,4,,POINT (-3.6186128 37.1828445)
7643999646,37.1828132,-3.6185643,,3,,POINT (-3.6185643 37.1828132)
7643999648,37.1827825,-3.6154421,,3,,POINT (-3.6154421 37.1827825)
7643999649,37.1821456,-3.6149788,,3,,POINT (-3.6149788 37.1821456)
7643999652,37.1822605,-3.615693,,3,,POINT (-3.615693 37.1822605)
7643999657,37.1826436,-3.6146685,,3,,POINT (-3.6146685 37.1826436)
7643999661,37.1817155,-3.614309,crossing,4,,POINT (-3.614309 37.1817155)
7643999665,37.1825772,-3.6143653,,3,,POINT (-3.6143653 37.1825772)
7643999667,37.1817796,-3.6138046,,3,,POINT (-3.6138046 37.1817796)
7643999669,37.1826927,-3.6140554,,3,,POINT (-3.6140554 37.1826927)
7643999670,37.1822516,-3.6145021,,3,,POINT (-3.6145021 37.1822516)
7645861802,37.1825587,-3.6176455,,3,,POINT (-3.6176455 37.1825587)
7645861803,37.1826033,-3.6175855,,4,,POINT (-3.6175855 37.1826033)
7645861808,37.1826729,-3.6174675,,3,,POINT (-3.6174675 37.1826729)
7645861809,37.1827987,-3.617909,,3,,POINT (-3.617909 37.1827987)
7645861813,37.1833985,-3.6165092,crossing,4,,POINT (-3.6165092 37.1833985)
7649369490,37.1853182,-3.6137578,crossing,4,,POINT (-3.6137578 37.1853182)
7649369492,37.1853301,-3.6138161,,3,,POINT (-3.6138161 37.1853301)
7649369497,37.1860817,-3.6131925,crossing,4,,POINT (-3.6131925 37.1860817)
7649369498,37.1860173,-3.6128816,crossing,4,,POINT (-3.6128816 37.1860173)
7649369499,37.1865735,-3.6126982,crossing,4,,POINT (-3.6126982 37.1865735)
7649369500,37.1866662,-3.6129977,crossing,4,,POINT (-3.6129977 37.1866662)
7649369523,37.1857443,-3.6123735,crossing,4,,POINT (-3.6123735 37.1857443)
7649369525,37.1859028,-3.6125073,crossing,4,,POINT (-3.6125073 37.1859028)
7649369526,37.1858768,-3.6121307,,3,,POINT (-3.6121307 37.1858768)
7649369527,37.1858294,-3.6121455,crossing,4,,POINT (-3.6121455 37.1858294)
7649369533,37.1851373,-3.6125646,crossing,4,,POINT (-3.6125646 37.1851373)
7649369534,37.1851506,-3.6126605,,3,,POINT (-3.6126605 37.1851506)
7649369535,37.1851029,-3.6126707,crossing,4,,POINT (-3.6126707 37.1851029)
7649369536,37.1850498,-3.612681,,3,,POINT (-3.612681 37.1850498)
7649369539,37.1849748,-3.6113153,,3,,POINT (-3.6113153 37.1849748)
7649369540,37.1849622,-3.6112548,crossing,4,,POINT (-3.6112548 37.1849622)
7649369541,37.1849523,-3.6112076,,3,,POINT (-3.6112076 37.1849523)
7649369542,37.1848453,-3.6105466,,3,,POINT (-3.6105466 37.1848453)
7649369543,37.1847674,-3.6105718,crossing,4,,POINT (-3.6105718 37.1847674)
7649369544,37.1847152,-3.6105886,,4,,POINT (-3.6105886 37.1847152)
7649369551,37.1848755,-3.6106861,,3,,POINT (-3.6106861 37.1848755)
7649369552,37.1848641,-3.6106356,crossing,4,,POINT (-3.6106356 37.1848641)
7649369553,37.1848519,-3.6105806,,3,,POINT (-3.6105806 37.1848519)
7649369554,37.1846388,-3.6095314,,3,,POINT (-3.6095314 37.1846388)
7649369555,37.1849882,-3.6094231,crossing,4,,POINT (-3.6094231 37.1849882)
7649369556,37.1849513,-3.6105453,,4,,POINT (-3.6105453 37.1849513)
7649369558,37.1852216,-3.6104521,,3,,POINT (-3.6104521 37.1852216)
7649369559,37.1850144,-3.609415,,3,,POINT (-3.609415 37.1850144)
7649369560,37.1851714,-3.6104696,,3,,POINT (-3.6104696 37.1851714)
7649369563,37.1846668,-3.610067,crossing,4,,POINT (-3.610067 37.1846668)
7649369564,37.1846128,-3.6100833,,3,,POINT (-3.6100833 37.1846128)
7649369565,37.1847431,-3.610044,,3,,POINT (-3.610044 37.1847431)
7649369566,37.1846289,-3.6094822,,3,,POINT (-3.6094822 37.1846289)
7649369567,37.1847427,-3.609498,,3,,POINT (-3.609498 37.1847427)
7649369568,37.1846343,-3.6095091,crossing,4,,POINT (-3.6095091 37.1846343)
7649369569,37.1849602,-3.6094316,,4,,POINT (-3.6094316 37.1849602)
7649369570,37.1849561,-3.6094107,crossing,4,,POINT (-3.6094107 37.1849561)
7649369571,37.1849511,-3.609385,,3,,POINT (-3.609385 37.1849511)
7649369572,37.1851914,-3.6089548,crossing,4,,POINT (-3.6089548 37.1851914)
7649369574,37.1854828,-3.6088646,crossing,4,,POINT (-3.6088646 37.1854828)
7649369577,37.1857621,-3.6102611,crossing,4,,POINT (-3.6102611 37.1857621)
7649369578,37.1858737,-3.6103237,,3,,POINT (-3.6103237 37.1858737)
7649369579,37.1858588,-3.6102676,crossing,4,,POINT (-3.6102676 37.1858588)
7649369580,37.1858481,-3.6102282,,3,,POINT (-3.6102282 37.1858481)
7649369581,37.1859734,-3.6103084,,3,,POINT (-3.6103084 37.1859734)
7649369582,37.1859366,-3.6103237,crossing,4,,POINT (-3.6103237 37.1859366)
7649369583,37.1858972,-3.61034,,3,,POINT (-3.61034 37.1858972)
7649369589,37.1861158,-3.6108136,,3,,POINT (-3.6108136 37.1861158)
7649369590,37.1860824,-3.6108282,crossing,4,,POINT (-3.6108282 37.1860824)
7649369591,37.1860342,-3.6108491,,3,,POINT (-3.6108491 37.1860342)
7649369592,37.186146,-3.6108076,,3,,POINT (-3.6108076 37.186146)
7649369593,37.1861638,-3.6108683,crossing,4,,POINT (-3.6108683 37.1861638)
7649369594,37.1861781,-3.6109173,,3,,POINT (-3.6109173 37.1861781)
7649369595,37.1861701,-3.6109496,,3,,POINT (-3.6109496 37.1861701)
7649369596,37.1861235,-3.6109706,crossing,4,,POINT (-3.6109706 37.1861235)
7649369597,37.1860881,-3.6109867,,3,,POINT (-3.6109867 37.1860881)
7649369598,37.1862615,-3.6116177,crossing,4,,POINT (-3.6116177 37.1862615)
7649369601,37.1858038,-3.6117721,crossing,4,,POINT (-3.6117721 37.1858038)
7649369602,37.1856966,-3.6110867,,3,,POINT (-3.6110867 37.1856966)
7649369603,37.1856846,-3.611031,crossing,4,,POINT (-3.611031 37.1856846)
7649369604,37.1856731,-3.6109777,,3,,POINT (-3.6109777 37.1856731)
7649369605,37.1855702,-3.6110658,crossing,4,,POINT (-3.6110658 37.1855702)
7649369606,37.1856209,-3.6111095,crossing,4,,POINT (-3.6111095 37.1856209)
7649369607,37.1855991,-3.6110003,crossing,4,,POINT (-3.6110003 37.1855991)
7649369608,37.1854256,-3.6104846,,3,,POINT (-3.6104846 37.1854256)
7649369609,37.1854144,-3.610432,crossing,4,,POINT (-3.610432 37.1854144)
7649369610,37.1854048,-3.6103873,,3,,POINT (-3.6103873 37.1854048)
7649374404,37.1875388,-3.6131584,,3,,POINT (-3.6131584 37.1875388)
7649374406,37.1875504,-3.6132102,,3,,POINT (-3.6132102 37.1875504)
7650207838,37.1951214,-3.6305652,,3,,POINT (-3.6305652 37.1951214)
7650207839,37.1951162,-3.6305287,crossing,4,,POINT (-3.6305287 37.1951162)
7650207840,37.1951112,-3.6304918,,3,,POINT (-3.6304918 37.1951112)
7650207841,37.1945415,-3.6306661,,3,,POINT (-3.6306661 37.1945415)
7650207842,37.1945377,-3.6306302,crossing,4,,POINT (-3.6306302 37.1945377)
7650207843,37.1945338,-3.6305931,,3,,POINT (-3.6305931 37.1945338)
7650207844,37.1949238,-3.6305232,crossing,4,,POINT (-3.6305232 37.1949238)
7650207848,37.1956916,-3.6304278,crossing,4,,POINT (-3.6304278 37.1956916)
7650207849,37.1956878,-3.6303909,,3,,POINT (-3.6303909 37.1956878)
7650207850,37.1956768,-3.6302275,,3,,POINT (-3.6302275 37.1956768)
7650207854,37.1953587,-3.6293434,,4,,POINT (-3.6293434 37.1953587)
7650207855,37.1951676,-3.628864,,3,,POINT (-3.628864 37.1951676)
7650207858,37.1942505,-3.6298205,,4,,POINT (-3.6298205 37.1942505)
7650207859,37.1943737,-3.6296703,,1,,POINT (-3.6296703 37.1943737)
7650207861,37.1938888,-3.629352,,3,,POINT (-3.629352 37.1938888)
7650207862,37.1938849,-3.6293471,crossing,4,,POINT (-3.6293471 37.1938849)
7650207864,37.1949451,-3.6283526,,3,,POINT (-3.6283526 37.1949451)
7650207867,37.1947372,-3.6279159,,3,,POINT (-3.6279159 37.1947372)
7650207869,37.1944666,-3.6275835,crossing,4,,POINT (-3.6275835 37.1944666)
7650207872,37.1944971,-3.6276312,,3,,POINT (-3.6276312 37.1944971)
7650207874,37.1944139,-3.6274961,,3,,POINT (-3.6274961 37.1944139)
7650207876,37.1945255,-3.6275228,,3,,POINT (-3.6275228 37.1945255)
7650207879,37.1946892,-3.627545,,3,,POINT (-3.627545 37.1946892)
7650207883,37.1932478,-3.6286991,,3,,POINT (-3.6286991 37.1932478)
7650207884,37.1928622,-3.6282333,,3,,POINT (-3.6282333 37.1928622)
7650221789,37.1934815,-3.6286962,,3,,POINT (-3.6286962 37.1934815)
7650221790,37.1934419,-3.6286404,crossing,4,,POINT (-3.6286404 37.1934419)
7650221791,37.1933839,-3.6285587,,3,,POINT (-3.6285587 37.1933839)
7650221795,37.1939768,-3.6279471,,3,,POINT (-3.6279471 37.1939768)
7650221797,37.1940331,-3.6280306,crossing,4,,POINT (-3.6280306 37.1940331)
7650221798,37.1940675,-3.6280816,,3,,POINT (-3.6280816 37.1940675)
7650221800,37.1939891,-3.6297994,,3,,POINT (-3.6297994 37.1939891)
7650221801,37.1937365,-3.629523,,3,,POINT (-3.629523 37.1937365)
7650221802,37.1937507,-3.6294937,,3,,POINT (-3.6294937 37.1937507)
7650221803,37.1939704,-3.6298361,,3,,POINT (-3.6298361 37.1939704)
7650221805,37.192684,-3.6305822,,3,,POINT (-3.6305822 37.192684)
7650221806,37.1926796,-3.6306191,,3,,POINT (-3.6306191 37.1926796)
7650221807,37.1931044,-3.630686,,3,,POINT (-3.630686 37.1931044)
7650221808,37.1931021,-3.6307223,,3,,POINT (-3.6307223 37.1931021)
7650221809,37.1921152,-3.6306045,,3,,POINT (-3.6306045 37.1921152)
7650221810,37.1921111,-3.6306399,,3,,POINT (-3.6306399 37.1921111)
7650221813,37.1912654,-3.6306389,,4,,POINT (-3.6306389 37.1912654)
7650221814,37.1912662,-3.6306747,,3,,POINT (-3.6306747 37.1912662)
7651874306,37.1871197,-3.6111409,,3,,POINT (-3.6111409 37.1871197)
7651874315,37.186716,-3.611097,,1,,POINT (-3.611097 37.186716)
7651874316,37.1870122,-3.6109579,,3,,POINT (-3.6109579 37.1870122)
7651874319,37.1870153,-3.6108232,,3,,POINT (-3.6108232 37.1870153)
7651874321,37.1869282,-3.6108565,,4,,POINT (-3.6108565 37.1869282)
7651874328,37.1871703,-3.6113006,,3,,POINT (-3.6113006 37.1871703)
7651874331,37.1868758,-3.6106696,,3,,POINT (-3.6106696 37.1868758)
7651874333,37.1869992,-3.6113163,,1,,POINT (-3.6113163 37.1869992)
7651874334,37.1868069,-3.6107035,,1,,POINT (-3.6107035 37.1868069)
7651874335,37.1864071,-3.6107332,,3,,POINT (-3.6107332 37.1864071)
7651874336,37.1864253,-3.6107866,crossing,4,,POINT (-3.6107866 37.1864253)
7651874337,37.1864628,-3.6108969,,1,,POINT (-3.6108969 37.1864628)
7651874338,37.1865609,-3.6107388,,3,,POINT (-3.6107388 37.1865609)
7651874340,37.1865553,-3.6107179,,3,,POINT (-3.6107179 37.1865553)
7651874342,37.1865748,-3.6109245,,1,,POINT (-3.6109245 37.1865748)
7651874343,37.1865184,-3.6107785,,3,,POINT (-3.6107785 37.1865184)
7651874344,37.1865686,-3.6109087,,3,,POINT (-3.6109087 37.1865686)
7651874346,37.1864425,-3.6109649,,1,,POINT (-3.6109649 37.1864425)
7656009292,37.1941626,-3.6266189,,3,,POINT (-3.6266189 37.1941626)
7656009293,37.1940563,-3.6264022,,3,,POINT (-3.6264022 37.1940563)
7656009296,37.1940264,-3.62634,,3,,POINT (-3.62634 37.1940264)
7656009297,37.1938188,-3.6259246,,3,,POINT (-3.6259246 37.1938188)
7656009298,37.194038,-3.6263641,crossing,4,,POINT (-3.6263641 37.194038)
7656009299,37.1941924,-3.6266902,,3,,POINT (-3.6266902 37.1941924)
7656009300,37.194176,-3.6266511,crossing,4,,POINT (-3.6266511 37.194176)
7656009304,37.1928488,-3.6282174,crossing,4,,POINT (-3.6282174 37.1928488)
7656009305,37.1928373,-3.6282036,,3,,POINT (-3.6282036 37.1928373)
7656009309,37.1924511,-3.6270771,,3,,POINT (-3.6270771 37.1924511)
7656009310,37.1924316,-3.6270295,crossing,4,,POINT (-3.6270295 37.1924316)
7656009311,37.1924102,-3.6269775,,3,,POINT (-3.6269775 37.1924102)
7656009335,37.192901,-3.6266338,crossing,4,,POINT (-3.6266338 37.192901)
7656009336,37.1929154,-3.6266755,,4,,POINT (-3.6266755 37.1929154)
7656009337,37.1929401,-3.626657,crossing,4,,POINT (-3.626657 37.1929401)
7656009338,37.192968,-3.6266361,,3,,POINT (-3.6266361 37.192968)
7656009339,37.1929917,-3.6266163,,3,,POINT (-3.6266163 37.1929917)
7656009340,37.1929757,-3.6265708,crossing,4,,POINT (-3.6265708 37.1929757)
7656009341,37.1929573,-3.626517,,3,,POINT (-3.626517 37.1929573)
7656009342,37.1928819,-3.6265768,,4,,POINT (-3.6265768 37.1928819)
7656009343,37.1929033,-3.6265593,crossing,4,,POINT (-3.6265593 37.1929033)
7656009344,37.1929352,-3.6265335,,3,,POINT (-3.6265335 37.1929352)
7656009345,37.1930983,-3.6264025,crossing,4,,POINT (-3.6264025 37.1930983)
7656009346,37.1926713,-3.625844,crossing,4,,POINT (-3.625844 37.1926713)
7656009348,37.1927538,-3.6254956,crossing,4,,POINT (-3.6254956 37.1927538)
7656009349,37.1929981,-3.6253531,,4,,POINT (-3.6253531 37.1929981)
7656009350,37.1933623,-3.6261813,,3,,POINT (-3.6261813 37.1933623)
7656009363,37.1932595,-3.6259492,crossing,4,,POINT (-3.6259492 37.1932595)
7656009364,37.1931415,-3.625682,crossing,4,,POINT (-3.625682 37.1931415)
7656009369,37.1930357,-3.6253335,,4,,POINT (-3.6253335 37.1930357)
7656009372,37.1934223,-3.6261211,,3,,POINT (-3.6261211 37.1934223)
7656009373,37.1935617,-3.6260056,,3,,POINT (-3.6260056 37.1935617)
7656009374,37.193218,-3.6252317,,3,,POINT (-3.6252317 37.193218)
7656009375,37.1935964,-3.6259761,crossing,4,,POINT (-3.6259761 37.1935964)
7656009377,37.1937751,-3.6258282,,3,,POINT (-3.6258282 37.1937751)
7656009378,37.193421,-3.6250633,,3,,POINT (-3.6250633 37.193421)
7656009379,37.1932429,-3.6246658,,3,,POINT (-3.6246658 37.1932429)
7656009383,37.1937976,-3.6258779,crossing,4,,POINT (-3.6258779 37.1937976)
7656017591,37.1918056,-3.6270073,,3,,POINT (-3.6270073 37.1918056)
7656017592,37.1922068,-3.626773,,3,,POINT (-3.626773 37.1922068)
7656017593,37.1921047,-3.6272455,,3,,POINT (-3.6272455 37.1921047)
7656017594,37.1919827,-3.6269039,,4,,POINT (-3.6269039 37.1919827)
7656017595,37.1918948,-3.6266594,,3,,POINT (-3.6266594 37.1918948)
7656017597,37.1931967,-3.6287704,,3,,POINT (-3.6287704 37.1931967)
7656017603,37.1924266,-3.6273886,,3,,POINT (-3.6273886 37.1924266)
7656017606,37.1920623,-3.6276484,,3,,POINT (-3.6276484 37.1920623)
7656017607,37.1920447,-3.6274357,,3,,POINT (-3.6274357 37.1920447)
